did,group,followers_count,total_likes,avg_jump_size,valid_post_count
did:plc:g2tcu2pm3v2izohj7buwekye,WANNABE,505,195,3.772151898734177,79
did:plc:pxbv27dtmr3sbsn5u7c3c3jf,WANNABE,505,230,2.849624060150376,133
did:plc:dy4yi2wbomc4dk7a7siy2egf,WANNABE,505,5210,9.735735735735735,666
did:plc:hodoiak2dbhmtrxhwlorkr4g,WANNABE,505,505,3.263157894736842,266
did:plc:qheeiuinxlziv6tdfpd5e6ly,WANNABE,505,27,1.7560975609756098,41
did:plc:pgvnnismjiahnmlbqgwglx2m,WANNABE,505,697,7.474137931034483,116
did:plc:vkjuf6x3dzq665smj7xbf75l,WANNABE,505,14,1.2857142857142858,56
did:plc:yxo42sy5jaq6ze3pnjlvbgn4,WANNABE,505,1261,3.454923717059639,721
did:plc:ybrphntaua3crxhwgl77zhiz,WANNABE,505,744,6.613636363636363,176
did:plc:6x5ndtr6tvp3uq3e5lmsr5te,WANNABE,505,238,3.484375,128
did:plc:kvs6wpssnexqsik6b67bssnf,WANNABE,505,2501,8.093607305936073,438
did:plc:kfvi32ghckn4pj3bo77dsizv,WANNABE,505,87,2.5348837209302326,86
did:plc:2jcf5rus3whrpii335d5grcg,WANNABE,505,634,3.801470588235294,272
did:plc:eskhb64i7xkg2bjh4prrzvl5,WANNABE,505,2977,13.923076923076923,286
did:plc:yrcougndeow7j5gb77wmhi3h,WANNABE,505,256,5.084507042253521,71
did:plc:h7jhjuucnhmbhmmfx4esykxe,WANNABE,505,2983,3.590012330456227,1622
did:plc:oplwjgmhw6ae2mlhc6bw76fw,WANNABE,505,2284,2.718131868131868,1820
did:plc:pmkhz2am7epj7cs4cpmvgnzd,WANNABE,504,2764,5.942161339421613,657
did:plc:6ipmcrj7xpvk2h6kndwea674,WANNABE,504,250,3.703703703703704,108
did:plc:pbxc5i5p6i7mnzncpeuvaiae,WANNABE,504,617,3.384105960264901,302
did:plc:maaxgdmrx3jfmbatgtbudt6i,WANNABE,504,652,2.939189189189189,444
did:plc:ozfea6yurotsb3cv5wk2hodx,WANNABE,504,120,1.0455367913148372,3316
did:plc:ocee7r3ixxvbqqjbzohifwvf,WANNABE,504,2357,3.6811731315042575,1057
did:plc:c5o6eodp6kon5ifmdaomlijb,WANNABE,504,687,3.8181818181818175,341
did:plc:tahu2f6gxhxkfxtnwjm46j5h,WANNABE,504,201,5.38,50
did:plc:d3zj3bhcmhe2s5z5h73bv7ts,WANNABE,504,2364,5.167842031029619,709
did:plc:5ti643hmmlxp5cxktiyy4gau,WANNABE,504,191,4.161764705882353,68
did:plc:sfwmrdrf3kwpbl3nrz2ibrcf,WANNABE,504,1233,3.766859344894027,519
did:plc:hnvxw3dvpclpadtwbwuhvsw3,WANNABE,504,473,2.910614525139665,358
did:plc:lewqeqvzs3q63mup3pqhouyr,WANNABE,504,1405,2.567639257294429,1131
did:plc:3m66t7xl3ednyulnhzefyc4v,WANNABE,504,218,5.380952380952381,63
did:plc:db4aglieut3pij23ze7pxn6w,WANNABE,503,2598,9.560906515580736,353
did:plc:gfrlpv64xo5rvextrpavngmk,WANNABE,503,186,7.65625,32
did:plc:4cldlxxu2pct7lwz5byaw42z,WANNABE,503,467,6.3578947368421055,95
did:plc:sijl3f6noijtzjpolhaewtzk,WANNABE,503,73,3.814814814814815,27
did:plc:aplb4s62thtnzbswgke6hw4a,WANNABE,503,1608,2.1291448516579408,1719
did:plc:mj262fqu35fokkvbmi2p7lhg,WANNABE,503,22340,9.96170520231214,2768
did:plc:eji3coh3vn7yewmsdvxi5g6x,WANNABE,503,190,4.315068493150685,73
did:plc:p2oheuxa5dgbe4ujqav76xla,WANNABE,503,296,5.012658227848101,79
did:plc:mng4r6hzadrbmleii4f255ok,WANNABE,503,899,4.703448275862069,290
did:plc:j6ojeaaxplsysnao7nmnbhwl,WANNABE,503,666,3.514792899408284,338
did:plc:q3w7pjkcqftqcox7ephggrel,WANNABE,503,576,3.480132450331126,302
did:plc:ahgu2fkzhwapqnu5kh2rlnmm,WANNABE,503,2167,2.8916184971098264,1384
did:plc:6z6dwfw3dk5xfesjx4bscv6q,WANNABE,502,77,4.95,20
did:plc:y5z7z7xivr5ylj3b65f4yg24,WANNABE,502,183,2.3664596273291925,161
did:plc:t34jlywgoos45rn5kymrhgx7,WANNABE,502,26,2.875,16
did:plc:37wfzi5ou6rw3rwt4o3db7z5,WANNABE,502,1392,5.91340782122905,358
did:plc:jivnea2tlc32jdfr3pbb3zas,WANNABE,502,397,5.778947368421052,95
did:plc:qckva5wtogdotfcnoquenfq5,WANNABE,502,301,2.926701570680628,191
did:plc:6vt5wv22ncjop3idvwx7ku7f,WANNABE,502,569,1.6657355679702048,1074
did:plc:pgw6s6dl6ir7nbvdeg6b2cxo,WANNABE,502,248,4.089430894308944,123
did:plc:y6rlpkr6isjv6xhbkr6h5waq,WANNABE,502,865,1.3988360150633343,2921
did:plc:gk2ak3hvxfc5mwf2r35a7diu,WANNABE,502,41,2.216216216216216,37
did:plc:lwpxrtrwi3jjlgq4c7twofii,WANNABE,502,112,1.927007299270073,137
did:plc:qcsfugyp27fq2emjnahejwex,WANNABE,502,297,4.461538461538462,91
did:plc:3v4wjqulsdqlqlwiv27dmvfe,WANNABE,502,355,4.024096385542169,166
did:plc:g2kjqczzoqafyvtdl256gkjy,WANNABE,502,779,15.140845070422536,71
did:plc:u3vzen7gmrgbeezmfz43e34d,WANNABE,502,44,2.6129032258064515,31
did:plc:kfnd6rmwixsjqo3ywhyc6jj6,WANNABE,501,174,2.153061224489796,196
did:plc:w7wa7prind5di473kmd6hxlk,WANNABE,501,1957,2.9573070607553364,1218
did:plc:a2zayq4jv5xbuhwcysooxkey,WANNABE,501,783,2.8705636743215037,479
did:plc:kfkrcm3a3q32zip4mgnwhjps,WANNABE,501,140,3.107142857142857,84
did:plc:scpvs2u5cv5b4b6xrntsbmw5,WANNABE,501,179,2.6713286713286712,143
did:plc:63fnhxgo3zwqmmyqgxwsvs2y,WANNABE,501,58,2.702702702702702,37
did:plc:jfvxfwnx2qbntnayqib4xe6s,WANNABE,501,679,4.69,200
did:plc:mhghcjkdolehiyjainakiygh,WANNABE,501,34,2.216216216216216,37
did:plc:e6ctbnpzvdv3jbr66q5rqu2k,WANNABE,501,987,1.4447011261911638,3463
did:plc:qqqfnp5glojzmrgxtp2eu3xw,WANNABE,501,859,3.2513966480446927,537
did:plc:gbuurztnp6rjqvio7gdjyomk,WANNABE,501,14318,11.080287206266318,1532
did:plc:ewu2fdl3s4sk7u5ln5ahvqvd,WANNABE,501,596,15.478260869565217,46
did:plc:gnhehfy3mkagt6dvgr5hegit,WANNABE,501,1546,1.785427807486631,2992
did:plc:p5b5pyxxkadijw2dp7qs3g3d,WANNABE,501,2078,2.3781163434903045,2888
did:plc:wuuk6h3rgeeg36ppecrc4cmx,WANNABE,501,359,3.5321637426900585,171
did:plc:sngumb2aziqnfvbtkojy4raw,WANNABE,501,1230,2.333333333333333,1320
did:plc:xr6ykqtnzccy6tnbcdsej22r,WANNABE,501,711,2.564569536423841,604
did:plc:yzxi4lsjskfzoulrj2ahoa6s,WANNABE,501,318,4.145299145299146,117
did:plc:vi6cr5k3u4jedjp5lj47gssp,WANNABE,500,745,2.7609942638623326,523
did:plc:ulrfm2dzwo4mccx4zcpa4anq,WANNABE,500,5244,17.886685552407933,353
did:plc:5n3hn4rezbvgsp3vpav7dknj,WANNABE,500,15,1.85,20
did:plc:fatzkdribbxup3fvalo3h4pb,WANNABE,500,366,2.301242236024845,322
did:plc:gdqhqmdl7hr4fiu5wcf32vjd,WANNABE,500,97,4.962962962962963,27
did:plc:odinifbjcgpddvgcixjhford,WANNABE,500,262,2.917197452229299,157
did:plc:lmmbjknazzh6znzajk6ui4gj,WANNABE,500,104,3.4468085106382977,47
did:plc:astmzy3ulhiti56fq5j45373,WANNABE,500,1887,2.928682170542636,1290
did:plc:h2yqvd53k2pqgfniy33fu5m7,WANNABE,500,270,4.207920792079208,101
did:plc:capo5e47lg3446rzxzbqj4gh,WANNABE,500,2754,4.104640582347589,1099
did:plc:ecrrcvknwstwm2bnzdfdqzym,WANNABE,500,1378,11.72258064516129,155
did:plc:cts4qn5wavl7ixfu3dpxm4yr,WANNABE,500,3456,4.772597526165557,1051
did:plc:ejdefmgev2eew6zfk7ooru2j,WANNABE,500,249,2.9864864864864864,148
did:plc:s5fm5aggowbzhbnsiuj5fjf5,WANNABE,500,1235,5.328729281767956,362
did:plc:cdjk424icvqmyzxrrilcfghw,WANNABE,500,460,5.251908396946565,131
did:plc:6koctc6klyy6x5oceaggsa3m,WANNABE,500,136,7.125,24
did:plc:4kilfql7jdcwenbho2osd47e,WANNABE,499,3445,2.953594176524113,3297
did:plc:ufyflceacf4mff75crcrfrs4,WANNABE,499,174,1.9264705882352944,204
did:plc:zpfc7njbioasebbtnxjn5agq,WANNABE,499,834,3.622950819672131,366
did:plc:z5djn3fu4salymrqywwzyvkc,WANNABE,499,119,1.900709219858156,141
did:plc:jp4dwwl5a2gvue5drrmpobpa,WANNABE,499,201,5.228070175438597,57
did:plc:a7bqrymdz3tfy225zfsshvv3,WANNABE,499,1213,4.3294663573085845,431
did:plc:5vjd5brpwjguzax35i7bxcnw,WANNABE,499,231,3.3660714285714284,112
did:plc:un5uqjhwxetat2p644iamfit,WANNABE,499,112,21.166666666666668,6
did:plc:r6ccioiurk4rwvmb57wzvhhb,WANNABE,499,7086,6.339136041263701,1551
did:plc:3enpva53xitdvwi4mkfkpkl7,WANNABE,499,105,1.06015733456733,2161
did:plc:etldiy2xe6qugspnznpo43ev,WANNABE,499,420,3.4739336492890995,211
did:plc:khbtnhyksuqw6qqqdmxcqzfe,WANNABE,499,2614,4.419855222337125,967
did:plc:63mst4ruxxxg4qq36qav7vx2,WANNABE,499,205,4.532258064516129,62
did:plc:hdo6h2x2ylnu4y2tmevs7ylg,WANNABE,499,1339,2.8926553672316384,885
did:plc:zqe444lojian3zzxlopk6exm,WANNABE,499,1984,7.995359628770301,431
did:plc:gl3kqyxptbcenf47767ctbi3,WANNABE,499,544,2.831099195710456,373
did:plc:qs63idpn6fbnvx6ps3upbbio,WANNABE,499,573,1.921773142112125,767
did:plc:wem6am2sabmb4kcfkr5f75le,WANNABE,499,2235,5.147776183644189,697
did:plc:sm426r6bhuogeumqnvdqorm7,WANNABE,499,1302,4.707021791767555,413
did:plc:uzj7m35lw3hh7x7ut2wu4e5r,WANNABE,498,58,4.0344827586206895,29
did:plc:oecws3hweoxcfsay2biwjh52,WANNABE,498,593,3.477508650519032,289
did:plc:gdknp7uxrwx56vu6b5oxveg6,WANNABE,498,673,3.6225806451612894,310
did:plc:wywguisblqwn2fq5vdzraq6k,WANNABE,498,499,43.11764705882353,17
did:plc:6ie4phap4wfggpu3u4256k6z,WANNABE,498,99,3.8222222222222224,45
did:plc:2x46poyop26lgy5n5ck4c3xv,WANNABE,498,2345,15.511520737327189,217
did:plc:ljjcylusdel4zgbdpqbnrq7h,WANNABE,498,602,5.616279069767442,172
did:plc:ya5yzljbsnsaeoxtpdzw4pua,WANNABE,498,114,2.561224489795918,98
did:plc:kygwifqxoqi42kb3gl537u5y,WANNABE,498,1604,3.504635761589404,755
did:plc:2w5slwtf24arizeb2chse7wx,WANNABE,498,4330,4.530658591975776,1321
did:plc:b7hujkw44ycq7qs5pbvnmwne,WANNABE,498,191,4.125,72
did:plc:ngh7sgcpamp4wonozswwkve2,WANNABE,498,787,2.915611814345992,474
did:plc:b3w2fmox5xooo24agqq3nnu4,WANNABE,498,55,3.8260869565217392,23
did:plc:e4pfq3e7wgtbqcsqea4rja4k,WANNABE,498,627,2.6093489148580966,599
did:plc:akayrz5opj5qjooc5i6snmnc,WANNABE,498,469,2.4047619047619047,378
did:plc:eplkqq555obmgbkyk5zeguam,WANNABE,498,51,2.636363636363636,44
did:plc:w56urgaxkq4hlexh36y3427e,WANNABE,498,346,3.298136645962733,161
did:plc:td5gh6v4moe7asu7u2dbpmw7,WANNABE,498,3074,5.293364377182771,859
did:plc:ckc5dqzinhaoplnh6pukgdp5,WANNABE,498,76,1.643356643356643,143
did:plc:xduo3xcuh3fwakukleqxgtzs,WANNABE,498,35,2.782608695652174,23
did:plc:tcf76o3fkwlfqlglb5k3vwkd,WANNABE,498,614,5.493333333333333,150
did:plc:6n7jnwfnwrs4gghqq7xfcfcw,WANNABE,497,1180,3.558922558922559,594
did:plc:uqyt3qgjusvzzvjywhycbmax,WANNABE,497,1095,13.03,100
did:plc:zfzeqfejwusssfzx424dvszf,WANNABE,497,110,3.298245614035088,57
did:plc:4xo2nkdkuwtqcm2c6tblq54y,WANNABE,497,993,6.646017699115045,226
did:plc:ya5sdeeh4jylh6rwv3creo4h,WANNABE,497,133,1.1827171109200345,2326
did:plc:dj2jdypy72bosrtt5jrmn7ef,WANNABE,497,988,4.114795918367347,392
did:plc:7a5eobnrunlrwp2mbutc6aht,WANNABE,497,7417,8.434094903339192,1138
did:plc:nm6wdyixp5sedcdizbczlbkx,WANNABE,497,68,1.1470019342359767,517
did:plc:lcwarfltykmiytiqt25dfu7f,WANNABE,497,87,1.2720207253886011,386
did:plc:mak3roalcf5upyahvoaotbna,WANNABE,497,1074,3.547112462006079,658
did:plc:q6ephi3iyr6mreigpzd5cbnh,WANNABE,497,2490,3.331779331779332,1287
did:plc:bcuxqgol5eb7j7om4wccuuyu,WANNABE,497,186,7.375,32
did:plc:3oqwt4xjffdqgzclpqebmphu,WANNABE,497,2944,6.115384615384615,728
did:plc:7a5jrnyo6ota4peh2yaohqyj,WANNABE,497,125,3.672727272727273,55
did:plc:vrjdbivyx3ehwdrzzvqmdgf4,WANNABE,497,220,2.1365638766519823,227
did:plc:jf7geegkudu5iszcqqpf7mnz,WANNABE,497,287,3.523076923076923,130
did:plc:ziwcpphglce5yet7pznc65gc,WANNABE,497,955,3.359780047132757,1273
did:plc:rxrbg2hdapf5j6dv5epcedok,WANNABE,497,29097,61.94791666666666,480
did:plc:iefyi43uf7anope3bkpsaniw,WANNABE,497,3952,4.493105712409718,1523
did:plc:zxwv5hres343zjckfc6javxz,WANNABE,497,2668,5.51937984496124,645
did:plc:ocmzjzxlqjkchh4mrx3flovx,WANNABE,497,592,4.809278350515464,194
did:plc:6x5747l4zwnhbpqsaje6yqqk,WANNABE,497,4571,3.1564625850340136,2646
did:plc:hv7g627i4bzvkmvtu2sbftrf,WANNABE,496,1356,4.240944881889764,635
did:plc:6pzx7snsuwfp25nhwnhz267d,WANNABE,496,161,3.548780487804878,82
did:plc:inmkoriuf3n7z3vath7ubkir,WANNABE,496,77,3.2564102564102564,39
did:plc:mzwxpnhq2aga7sd6k4obmrfk,WANNABE,496,3931,4.285070785070785,1554
did:plc:tazw4j4vxqorcnh6lzwbt3wb,WANNABE,496,655,2.879818594104308,441
did:plc:3xs25h3nn2qqbim4dy2cc23m,WANNABE,496,1927,3.951406649616368,782
did:plc:rfsrmsxrulresgcrrouv5zac,WANNABE,496,1398,3.710526315789474,646
did:plc:qoco5ygffpi2mksrdowzoom7,WANNABE,496,34,2.838709677419355,31
did:plc:dm3kt7amfpvtig2dg74po4tf,WANNABE,496,158,2.355421686746988,166
did:plc:3puio6mu3wobzcvcyt7k7dgn,WANNABE,496,114,2.378640776699029,103
did:plc:5qymjwxuqrf2hj5nhxpzluxi,WANNABE,496,448,2.534526854219949,391
did:plc:iqmewxvzvksohcilj2zukh4w,WANNABE,496,5681,14.515426497277677,551
did:plc:xrfggyo6jaoqpfqh6lh4cu2w,WANNABE,496,35,5.625,8
did:plc:l2ycnbx3yrvz4tgyhey3lztg,WANNABE,496,634,2.8446069469835464,547
did:plc:uyuvgrn6xbi3adkrls6eovh2,WANNABE,496,43,3.631578947368421,19
did:plc:hevdphvyqkknc5enpi75j2ys,WANNABE,496,86,2.463768115942029,69
did:plc:kmoidktiptxg5d7k76mbkzv7,WANNABE,495,7449,23.315450643776824,466
did:plc:zrbywprfgfv6tsrtbdaxyxbb,WANNABE,495,2841,14.05084745762712,236
did:plc:2pptk5dsvn5x6mie2oadlsu6,WANNABE,495,54,1.0202680614579929,3059
did:plc:cqycjjs2huhllkr7lfcai2cx,WANNABE,495,770,6.116959064327485,171
did:plc:3ifhuoqnyqlhdreekxicmykx,WANNABE,495,1046,5.494296577946768,263
did:plc:k4jm7hblx2mwpx6trbcutnrj,WANNABE,495,756,4.066202090592334,287
did:plc:cnaws4mlftnztwamc2dxzabl,WANNABE,495,467,2.689189189189189,296
did:plc:itde7tmta57jq4fcmu3n6vb3,WANNABE,495,2670,5.132911392405063,790
did:plc:nhw3ffgwc6vckbuop3b7lhdd,WANNABE,495,462,3.4106463878327,263
did:plc:bloyo7lpyqh4cq4aip3glciy,WANNABE,495,1001,3.031545741324921,634
did:plc:rzoybysi3mhr2pp5gxwtx5pq,WANNABE,495,123,2.9859154929577465,71
did:plc:d7cb2m6q3s5bw2rsvw4wrb75,WANNABE,494,235,2.457894736842105,190
did:plc:6r7kt6uyibdlfcii7qi2p2e5,WANNABE,494,241,2.4207920792079207,202
did:plc:thjpk5jdmhy234zrc2sgczls,WANNABE,494,973,2.7994186046511627,688
did:plc:e7fke5l6clduiabmgdcfo6jr,WANNABE,494,37,1.0973451327433628,452
did:plc:kzbkccwv56zorokekeepek32,WANNABE,494,136,3.647058823529412,68
did:plc:rzlfh3xfljcdnqwjgvyxwou6,WANNABE,494,361,4.786885245901639,122
did:plc:bfquns4d2vygcv2lmvqs65wn,WANNABE,494,1410,1.741559238796808,3258
did:plc:nmjcylqdvbglapah6jxbf6ee,WANNABE,494,394,1.3320331545587518,2051
did:plc:ew7hyytfmyyzx3mmnuvrhsxq,WANNABE,494,601,4.693121693121693,189
did:plc:4y6ve6nq3vdnbtpw6m3iz7l6,WANNABE,494,210,1.215702479338843,1210
did:plc:rsakivphstd6hw6k65sztzuf,WANNABE,494,1052,5.492957746478873,284
did:plc:ourfpnmmrl57z3ighgrh23qp,WANNABE,494,3076,4.191176470588236,1224
did:plc:bq27c3mfgefqvoikshyopa6r,WANNABE,494,1755,6.469816272965879,381
did:plc:upo6ym3syzoodbuvwfdjx5ux,WANNABE,494,581,2.138888888888889,576
did:plc:i7xfcfubwaruvfjoi4ubab36,WANNABE,494,55,3.1944444444444446,36
did:plc:b3kxdzjxhplatoyj6yhqu2yl,WANNABE,494,5537,3.173679215438153,3161
did:plc:l5frbcjkce3qevn46zgjkzxm,WANNABE,494,524,4.529411764705882,170
did:plc:bhugh2ri4gzjfnvxtulsuuqd,WANNABE,494,1107,3.394463667820069,578
did:plc:4dbjtsxgxtexk43w3vcsc66m,WANNABE,494,2642,7.719148936170213,470
did:plc:tn7v4pu6hujnjeay4rugipv6,WANNABE,494,62,1.103550295857988,1352
did:plc:gppqyi44l5lgeut2g4c2nisr,WANNABE,494,23,3.6666666666666665,9
did:plc:aanhfsdjbtaprp6igu3dtydb,WANNABE,494,31299,22.771164021164022,1512
did:plc:pe5akjvf2sbmxk56662ldfkt,WANNABE,494,2170,3.111280487804878,1312
did:plc:uodsfyc5ucrm6d5yxn4efc67,WANNABE,494,2243,3.1315175097276264,1285
did:plc:cnycnd2cncsizdrtqh7i47rk,WANNABE,494,1053,3.064891846921797,601
did:plc:d3ryqqdmlvpmvkrqkoagk5mc,WANNABE,493,5594,29.715686274509803,204
did:plc:zucgcju4mwffbfacsox2dyws,WANNABE,493,8,2.1818181818181817,22
did:plc:4z7nptbv2rn4ewdzzwtctyzt,WANNABE,493,1310,5.573529411764706,340
did:plc:3kj6gn6dw54wbe5ivcfxd4ry,WANNABE,493,741,11.773809523809524,84
did:plc:kvy6hfzdg22tnauirdfs3xyt,WANNABE,493,1011,2.983050847457627,590
did:plc:fqq6rpjff552cphfwzp34zzk,WANNABE,493,1043,4.064516129032258,403
did:plc:jnwwfn62c52shvanudzz2usm,WANNABE,493,754,3.013100436681223,458
did:plc:i6hu3ije6pg3iv7oy53hmbbk,WANNABE,493,1437,4.350730688935282,479
did:plc:xidxuxh5d2i7zq6bvumu24hb,WANNABE,493,4149,4.77059773828756,1238
did:plc:k4ns7he5iiuqalxk2g6ndizq,WANNABE,493,567,3.618881118881119,286
did:plc:qzzfg3tljwmksgrbum3ijzb6,WANNABE,493,5051,5.948148148148148,1215
did:plc:nojefsz5ubdayyorl3ng7loe,WANNABE,493,903,5.115702479338843,242
did:plc:e27u2elzijv6qawxyumkqdnp,WANNABE,493,893,3.2687927107061503,439
did:plc:73244tk2ed47h64hoxuek66o,WANNABE,493,122,2.896103896103896,77
did:plc:suf47th5gqwl2aghurdckbxy,WANNABE,493,887,1.874310239117106,1631
did:plc:yxtfis4caqkh75xnwg672onf,WANNABE,492,2565,4.428571428571429,840
did:plc:gh3gyntiy3pmutowjgnazuvi,WANNABE,492,3220,3.3078412391093903,2066
did:plc:gwypzkfq5fntkorc65w4k6iw,WANNABE,492,741,5.115,200
did:plc:rcvuph7hmm44y2wcfbjt6lxc,WANNABE,492,134,3.102272727272727,88
did:plc:2brorm5hw2ia7rllm74pt65y,WANNABE,492,967,8.631578947368421,152
did:plc:vissnr5ojx5ioktkqd2u4cig,WANNABE,492,1002,3.378228782287823,542
did:plc:fw5nt454swp6aisfgrx7oxnu,WANNABE,492,565,2.659047619047619,525
did:plc:jginmxywcb3rg7yyu2vmrcty,WANNABE,492,128,3.769230769230769,65
did:plc:jioufmegsycpv5ikhu55enei,WANNABE,491,1680,4.0641399416909625,686
did:plc:7hkomxkr3ngljgryvobviqfg,WANNABE,491,73,2.527272727272728,55
did:plc:3lqi2ulrrwawm3ounvxg2s5t,WANNABE,491,284,2.743455497382199,191
did:plc:lf6rzkznichtuooigq7mm7p5,WANNABE,491,363,3.662251655629139,151
did:plc:7lytctu5n3juk4em7ggtoa7w,WANNABE,491,376,3.3529411764705883,272
did:plc:dfm56x7x3fesjuqto42fsd6v,WANNABE,491,81,3.611111111111111,36
did:plc:7yplb4k6rfz246i75ritah3r,WANNABE,491,603,4.168103448275862,232
did:plc:q5lkn5nz5ody47keahgvydr6,WANNABE,491,21,2.0625,32
did:plc:hhj4ycizhxl6wwgq3grct4fp,WANNABE,491,1074,2.562645011600928,862
did:plc:hpge325xf6hbhe6cxehxaff5,WANNABE,491,6046,41.47959183673469,196
did:plc:5pl7jn3ref7he7cqmi32mf3g,WANNABE,491,267,1.298545765611634,1169
did:plc:tiidiz3b2l3rwuwzyxufrqw4,WANNABE,491,108,7.368421052631579,19
did:plc:kyz7tyhhbadrpemerg3rkd4b,WANNABE,491,1849,2.9257314328582145,1333
did:plc:joac6r7mghcggl6ulfkeay4p,WANNABE,491,580,3.009646302250804,311
did:plc:sng2lcflvyuq6ahame4h34pe,WANNABE,491,6201,5.956583629893238,1405
did:plc:o3k2wssoq4egxjc6gjd2sqin,WANNABE,491,117,1.6973684210526316,228
did:plc:kiuvalksqlaw6epkkk6tfao5,WANNABE,491,660,1.736515809051457,1613
did:plc:b5pmjprirdj5pcxojfmwmo66,WANNABE,491,1192,3.5640535372848947,523
did:plc:hzcl6g2lmhuju6gyplc5orsc,WANNABE,491,720,2.0509849362688297,863
did:plc:h643fceollbd4fgyl4r2myqe,WANNABE,491,860,4.498305084745763,295
did:plc:qyul26cgwtmft5ivajyg6l5g,WANNABE,490,171,2.8378378378378377,111
did:plc:zdzpez5slqn5glwh22yhgx2r,WANNABE,490,3206,3.042571306939123,2349
did:plc:s6o34mfap7ql4gpm4ckcgypw,WANNABE,490,5767,4.098021978021978,2275
did:plc:2sz77ubivcdlabki2pa3feuj,WANNABE,490,864,3.155462184873949,476
did:plc:nhbdoogqw63b5b7qdfiwfypr,WANNABE,490,450,4.4431137724550895,167
did:plc:dtfhkovvx7vzumdiffp6flam,WANNABE,490,776,4.040268456375839,298
did:plc:zrpfeqxipzn3rgcbvy3dz2ot,WANNABE,490,235,1.91156462585034,294
did:plc:hn26gl5hkj35jpvsxv7mxmin,WANNABE,490,87,2.946428571428572,56
did:plc:zedcp7bkhb4e6guftur4qmko,WANNABE,490,753,2.642105263157895,665
did:plc:sjtdhxv47kmgum7ojsg2rul2,WANNABE,490,160,1.9965709387055293,2333
did:plc:i5u47alaiefwisxp7pxubq5c,WANNABE,490,787,2.6524701873935266,587
did:plc:et22ftz4zgbd7xc77ckevax5,WANNABE,490,2702,6.255162241887906,678
did:plc:lmxcrsuq5x7mou3sqwwodk4u,WANNABE,490,6236,9.668711656441715,815
did:plc:r32i75mozwfke7rie5vqlc4b,WANNABE,490,6900,4.201203459947348,2659
did:plc:5nz5hoyfkj5ul6m56xfastfh,WANNABE,489,191,4.0875,80
did:plc:ptg6xfr4duyhijcgccmq6rh4,WANNABE,489,21,3.0,16
did:plc:yswmtyedbgla4xoeon74pwtb,WANNABE,489,69,4.357142857142857,28
did:plc:ztxv4tf5qbqa2uwrkvcq6v25,WANNABE,489,6990,6.8040786598689005,1373
did:plc:u7lfo4dsmvnu5kgj7rogj4xh,WANNABE,489,100,1.991735537190083,121
did:plc:mecrl7eb6ten6futmqse5oa7,WANNABE,489,1909,4.071811361200429,933
did:plc:myleiwkx32cuhu77muftakpv,WANNABE,489,66,1.720720720720721,111
did:plc:oes6mdozktey4g2mik4k3bk7,WANNABE,489,568,4.832402234636872,179
did:plc:nfh3t5ubetmlhlojxpkzd7wz,WANNABE,489,92,2.6666666666666665,63
did:plc:s4czk6aar4pecm6qgw7kcc4k,WANNABE,489,131,1.2671641791044777,670
did:plc:6fmgirzh2yo5ocgnsdm3tda7,WANNABE,489,33,2.096774193548387,31
did:plc:xm4falz44dckm36calj6vzdk,WANNABE,489,311,2.335227272727273,352
did:plc:cfprirakohmlvd3pibszjvjl,WANNABE,489,1212,3.1549520766773163,626
did:plc:4wvwzynsqtwoz2oec5qfpxir,WANNABE,489,502,3.7257383966244726,237
did:plc:cqj45fhnhg5ic2cuyacfdzuq,WANNABE,489,302,2.885,200
did:plc:3vyvvb3utir6jltux7thskh7,WANNABE,489,123,4.771428571428571,35
did:plc:xhqzdaftjpkgbcdtdfurxc7c,WANNABE,489,125,3.107692307692308,65
did:plc:j2stllr4g7javfm7te7pjhv4,WANNABE,489,321,2.6492890995260665,211
did:plc:r2qwxzwzak7baqlvqssu2lvt,WANNABE,489,213,6.868421052631579,38
did:plc:ymvvat46jsdlneskitxrvzs2,WANNABE,488,1564,2.688004972032318,1609
did:plc:42smiowk3hgoiowxrgbvx2qt,WANNABE,488,427,4.248407643312102,157
did:plc:p5gcw4xbusyglycnomogktfo,WANNABE,488,487,2.2971175166297115,451
did:plc:drcsmeq24nqpsy22ww6rgewh,WANNABE,488,345,3.36144578313253,166
did:plc:mb2qip3seedaoijwkjdkm2xd,WANNABE,488,40,3.21875,32
did:plc:a2txmi33grr2ihuhjz2umyi3,WANNABE,488,252,3.4881889763779528,127
did:plc:vhoodz3a4kjt7uauqpf3nodv,WANNABE,488,700,2.6191304347826088,575
did:plc:iowh2t3o7e5pfutg3c7iyn76,WANNABE,488,295,2.239884393063584,346
did:plc:dac2e6lioge527zyvyu67x4x,WANNABE,488,2024,3.687620889748549,1034
did:plc:bafeaqzfv75qezpvolxmguvp,WANNABE,488,2302,3.0852649006622515,1208
did:plc:wcw3u2duiwee5ainls4oj4ya,WANNABE,488,591,12.051724137931034,58
did:plc:cndm7x6qty2vsst5pwlls674,WANNABE,487,1269,23.397058823529413,68
did:plc:jyjp4touo37puusvx74jtql2,WANNABE,487,1236,12.34351145038168,131
did:plc:nxw7bva27betbo345l33gtmo,WANNABE,487,1720,8.087248322147651,298
did:plc:dkt55rtg2ea32gmxz75fljmn,WANNABE,487,8954,10.14608695652174,1150
did:plc:cirovibg6cr6idd7gwyu5num,WANNABE,487,141,8.68421052631579,19
